소재지도로명주소,위도,경도,관할기관명
경상남도 창원시 성산구 가음로 65,35.20742711,128.7023591828,성산소방서
경상남도 창원시 성산구 가양로 97,35.2091811408,128.7038189601,성산소방서
경상남도 창원시 성산구 가양로 64-1,35.20746041,128.7011271683,성산소방서
경상남도 창원시 성산구 창이대로901번길 30,35.2052873684,128.710233251,성산소방서
경상남도 창원시 성산구 대정로20번길 3,35.2062407926,128.697914238,성산소방서
경상남도 창원시 성산구 대정로 142,35.2101450407,128.7092043352,성산소방서
경상남도 창원시 성산구 정동로62번길 76,35.19355551,128.6919316367,성산소방서
경상남도 창원시 성산구 대암로80,35.2149999925,128.7052998606,성산소방서
경상남도 창원시 성산구 정동로162번길 81,35.2007764843,128.6990665313,성산소방서
경상남도 창원시 성산구 정동로 164,35.20485171,128.6918552339,성산소방서
경상남도 창원시 성산구 가음정로 127,35.2055026458,128.6987848624,성산소방서
경상남도 창원시 성산구 원이대로863번길 7,35.20960781,128.6963191431,성산소방서
경상남도 창원시 성산구 대암로 77,35.21556911,128.7047868381,성산소방서
경상남도 창원시 성산구 원이대로878번길 9,35.209156221,128.6928513454,성산소방서
경상남도 창원시 성산구 웅남로 826,35.1912517552,128.6934382921,성산소방서
경상남도 창원시 성산구 대원로93번길 6,35.23490111,128.6512251,성산소방서
경상남도 창원시 성산구 대원로93번길 22,35.23518311,128.6500651,성산소방서
경상남도 창원시 성산구 대원로27번길 28,35.23226811,128.6505911,성산소방서
경상남도 창원시 성산구 창원대로 442,35.23213211,128.6448291,성산소방서
경상남도 창원시 성산구 두대로 67-1,35.23111611,128.6514981,성산소방서
경상남도 창원시 성산구 대원로43번길 8,35.23225511,128.6535921,성산소방서
경상남도 창원시 성산구 삼동로 121,35.22539111,128.6561671,성산소방서
경상남도 창원시 성산구 두대로 147,35.2279854609,128.6591231965,성산소방서
경상남도 창원시 성산구 두대로 163,35.2273227814,128.6624469577,성산소방서
경상남도 창원시 성산구 두대로 219,35.2263003614,128.6654085554,성산소방서
경상남도 창원시 성산구 용지로21번길 14,35.21972511,128.6716524288,성산소방서
경상남도 창원시 성산구 용지로21번길 30,35.2201826117,128.6728312005,성산소방서
경상남도 창원시 성산구 충혼로 91,35.23269411,128.6616271,성산소방서
경상남도 창원시 성산구 원이대로 450,35.234007131,128.6647353695,성산소방서
경상남도 창원시 성산구 창원천로94번길 82-4,35.23780111,128.6581751,성산소방서
경상남도 창원시 성산구 반지로 3-1,35.23937611,128.6592081,성산소방서
경상남도 창원시 성산구 반송로50번길 8-1,35.24036611,128.6619311,성산소방서
경상남도 창원시 성산구 반송로 33,35.24199411,128.6614061,성산소방서
경상남도 창원시 성산구 반송로61번길 16,35.24154911,128.6646281,성산소방서
경상남도 창원시 성산구 창원천로170번길 14,35.24216611,128.6574521,성산소방서
경상남도 창원시 성산구 원이대로331번길 51,35.24295711,128.6596691,성산소방서
경상남도 창원시 성산구 창원천로234번길 22,35.24319211,128.6641361,성산소방서
경상남도 창원시 성산구 남면로113번길 27,35.22235811,128.6396271,성산소방서
경상남도 창원시 성산구 원이대로473번길 17,35.23542311,128.669962,성산소방서
경상남도 창원시 성산구 외동반림로 138,35.2310540234,128.6727209285,성산소방서
경상남도 창원시 성산구 반송로 149,35.2364282975,128.6712378837,성산소방서
경상남도 창원시 성산구 반송로 166,35.2359269724,128.6733461,성산소방서
경상남도 창원시 성산구 원이대로 449,35.23798211,128.6660361,성산소방서
경상남도 창원시 성산구 원이대로 449,35.23798211,128.6660361,성산소방서
경상남도 창원시 성산구 반송로 182,35.2355520764,128.6749507298,성산소방서
경상남도 창원시 성산구 반송로 182,35.2355520764,128.6749507298,성산소방서
경상남도 창원시 성산구 반송로 182,35.2355520764,128.6749507298,성산소방서
경상남도 창원시 성산구 반송로 168,35.2357725103,128.6743909967,성산소방서
경상남도 창원시 성산구 원이대로 495,35.23339711,128.6736987124,성산소방서
경상남도 창원시 성산구 원이대로393번길 14-1,35.23878811,128.6626014228,성산소방서
경상남도 창원시 성산구 창원천로134번길 23,35.24103111,128.6559561,성산소방서
경상남도 창원시 성산구 창원천로144번길 2,35.24213511,128.6547051,성산소방서
경상남도 창원시 성산구 창원천로162번길 1,35.24307111,128.6564971,성산소방서
경상남도 창원시 성산구 반송로 20,35.24299111,128.6606561,성산소방서
경상남도 창원시 성산구 반송로29번길 15,35.24478311,128.6637441,성산소방서
경상남도 창원시 성산구 창원천로234번길 1,35.24507411,128.6640791,성산소방서
경상남도 창원시 성산구 창원천로 256,35.2453543166,128.6667370038,성산소방서
경상남도 창원시 성산구 원이대로 449,35.23798211,128.6660361,성산소방서
경상남도 창원시 성산구 원이대로 449,35.23798211,128.6660361,성산소방서
경상남도 창원시 성산구 원이대로 449,35.23798211,128.6660361,성산소방서
경상남도 창원시 성산구 원이대로 495,35.2333268971,128.6736987124,성산소방서
경상남도 창원시 성산구 원이대로 495,35.2333268971,128.6736987124,성산소방서
경상남도 창원시 성산구 원이대로 495,35.2333268971,128.6736987124,성산소방서
경상남도 창원시 성산구 원이대로 495,35.2333268971,128.6736987124,성산소방서
경상남도 창원시 성산구 충혼로 91,35.23362311,128.6622491,성산소방서
경상남도 창원시 성산구 두대로55번길 11,35.23289411,128.6506391,성산소방서
경상남도 창원시 성산구 남면로113번길 27,35.22178911,128.6400691,성산소방서
경상남도 창원시 성산구 원이대로393번길 14,35.23865711,128.6625171,성산소방서
경상남도 창원시 성산구 충혼로224번길 1,35.2437865058,128.6661976056,성산소방서
경상남도 창원시 성산구 반송로 133,35.23736411,128.6697181,성산소방서
경상남도 창원시 성산구 두대로55번길 11,35.23288111,128.6506941,성산소방서
경상남도 창원시 성산구 공단로 193,35.2177967619,128.6458035393,성산소방서
경상남도 창원시 성산구 삼귀로 373-15,35.1643917981,128.6073611,성산소방서
경상남도 창원시 성산구 공단로 69,35.2137042841,128.6328769582,성산소방서
경상남도 창원시 성산구 적현로 145,35.2101923048,128.610222193,성산소방서
경상남도 창원시 성산구 공단로103번길 12,35.2162672397,128.6405497265,성산소방서
경상남도 창원시 성산구 공단로 211,35.2185340983,128.6498250158,성산소방서
경상남도 창원시 성산구 월림로65번길 6-49,35.2077520495,128.6433097777,성산소방서
경상남도 창원시 성산구 월림로65번길 2,35.2076331158,128.6405769421,성산소방서
경상남도 창원시 성산구 월림로39번길 16,35.2101945475,128.6408522719,성산소방서
경상남도 창원시 성산구 월림로39번길 2-3,35.209703426,128.6397979955,성산소방서
경상남도 창원시 성산구 공단로21번길 4,35.21051011,128.6278740318,성산소방서
경상남도 창원시 성산구 삼귀로 356,35.1621938545,128.6077880198,성산소방서
경상남도 창원시 성산구 삼귀로 141,35.17191711,128.5958437295,성산소방서
경상남도 창원시 성산구 월림로65번길 16-23,35.20836111,128.6424304438,성산소방서
경상남도 창원시 성산구 공단로166번길 27-28,35.2127831597,128.6451931184,성산소방서
경상남도 창원시 성산구 창곡로 116,35.2071113462,128.6507430935,성산소방서
경상남도 창원시 성산구 창곡로 148,35.2053655413,128.6534171,성산소방서
경상남도 창원시 성산구 공단로98번길 22,35.2105424689,128.6362816203,성산소방서
경상남도 창원시 성산구 반월로60번길 3,35.206125366,128.6349612,성산소방서
경상남도 창원시 성산구 신촌로134번길 5,35.19743811,128.6286378157,성산소방서
경상남도 창원시 성산구 공단로21번길 34,35.211822161,128.6254157135,성산소방서
경상남도 창원시 성산구 월림로65번길 17,35.2088422179,128.6413391,성산소방서
경상남도 창원시 성산구 월림로39번길 53,35.2118071356,128.6441249407,성산소방서
경상남도 창원시 성산구 월림로39번길 73,35.2114269701,128.6462819818,성산소방서
경상남도 창원시 성산구 적현로 309,35.1979515813,128.5965669898,성산소방서
경상남도 창원시 성산구 공단로166번길 13-13,35.2145174212,128.6434327461,성산소방서
경상남도 창원시 성산구 월림로65번길 6-61,35.2077142914,128.6438471769,성산소방서
경상남도 창원시 성산구 반월로 16,35.2103643079,128.6334047584,성산소방서
경상남도 창원시 성산구 신촌로 108,35.1999767474,128.628480755,성산소방서
경상남도 창원시 성산구 적현로279번길 6,35.199783636,128.5947374388,성산소방서
경상남도 창원시 성산구 양곡길106번길 2,35.2008652808,128.6271730228,성산소방서
경상남도 창원시 성산구 양곡길120번길 1-4,35.1995345432,128.6271246262,성산소방서
경상남도 창원시 성산구 창곡로108번길 13,35.206124199,128.6497275182,성산소방서
경상남도 창원시 성산구 창곡로108번길 15-20,35.2054958971,128.6491761135,성산소방서
경상남도 창원시 성산구 창곡로108번길 15-32,35.2045459597,128.6502969752,성산소방서
경상남도 창원시 성산구 창곡로108번길 15-32,35.2045459597,128.6502969752,성산소방서
경상남도 창원시 성산구 상복산단1로 10,35.20534211,128.6528271,성산소방서
경상남도 창원시 성산구 상복산단1로 10,35.20573411,128.6520001,성산소방서
경상남도 창원시 성산구 상복산단1로 42,35.20375211,128.6511051,성산소방서
경상남도 창원시 성산구 상복산단1로 38,35.20335011,128.6520661,성산소방서
경상남도 창원시 성산구 상복산단1로 22,35.20447611,128.6524491,성산소방서
경상남도 창원시 성산구 월림로 67번길 38석지 앞,35.20695805,128.6444793,성산소방서
경상남도 창원시 성산구 동구밖1길 47,35.20849211,128.6257831,성산소방서
경상남도 창원시 성산구 동구밖2길 26,35.20663911,128.6261941,성산소방서
경상남도 창원시 성산구 신촌로 62,35.2029807837,128.6277529204,성산소방서
경상남도 창원시 성산구 신촌로134번길 33,35.1969518587,128.6257178366,성산소방서
경상남도 창원시 성산구 삼귀로 181-1,35.1699003838,128.598600823,성산소방서
경상남도 창원시 성산구 신촌로 21,35.20755611,128.6267806615,성산소방서
경상남도 창원시 성산구 신촌로 90,35.2015620716,128.6277927905,성산소방서
경상남도 창원시 성산구 월림로 3,35.2130167616,128.6384156489,성산소방서
경상남도 창원시 성산구 봉양로 406,35.2077546843,128.626955485,성산소방서
경상남도 창원시 성산구 봉양로 406,35.2077546843,128.626955485,성산소방서
경상남도 창원시 마산합포구 월영북로 3,35.18108911,128.5577198776,마산소방서
경상남도 창원시 마산합포구 월영북로 10-1,35.18167111,128.5572971,마산소방서
경상남도 창원시 마산합포구 가포로 261,35.16806111,128.5715031,마산소방서
경상남도 창원시 마산합포구 월영남로 25,35.1763152705,128.5586503144,마산소방서
경상남도 창원시 마산합포구 월영북9길 29,35.18304811,128.5549571,마산소방서
경상남도 창원시 마산합포구 월영북15길 42,35.1827945375,128.5585451,마산소방서
경상남도 창원시 마산합포구 월영남17길 26,35.1769844769,128.5619772655,마산소방서
경상남도 창원시 마산합포구 월영동1길 8,35.18006411,128.5588604803,마산소방서
경상남도 창원시 마산합포구 월영동2길 16,35.17935811,128.5592935963,마산소방서
경상남도 창원시 마산합포구 문화동13길 7,35.18086611,128.5593983961,마산소방서
경상남도 창원시 마산합포구 문화남11길 67,35.184398982,128.5562533673,마산소방서
경상남도 창원시 마산합포구 문화동14길 141,35.1865267712,128.5627576309,마산소방서
경상남도 창원시 마산합포구 315대로 88,35.18716611,128.5617611,마산소방서
경상남도 창원시 마산합포구 반월동1길 13,35.191371068,128.5658035314,마산소방서
경상남도 창원시 마산합포구 문화서7길 17,35.18715511,128.5548074659,마산소방서
경상남도 창원시 마산합포구 해안대로 166,35.1896088958,128.5664774885,마산소방서
경상남도 창원시 마산합포구 해안대로 200,35.1923096618,128.5682723152,마산소방서
경상남도 창원시 마산합포구 문화남11길 40,35.1842802472,128.5578053,마산소방서
경상남도 창원시 마산합포구 문화남5길 15,35.18460461,128.5595103586,마산소방서
경상남도 창원시 마산합포구 315대로 27,35.18233811,128.5591311,마산소방서
경상남도 창원시 마산합포구 문화서1길 80,35.1863407876,128.5558265799,마산소방서
경상남도 창원시 마산합포구 월영동4길 10,35.17940511,128.5607169339,마산소방서
경상남도 창원시 마산합포구 밤밭고개로 371,35.17486511,128.5552691,마산소방서
경상남도 창원시 마산합포구 밤밭고개로 377-1,35.17530911,128.5558991,마산소방서
경상남도 창원시 마산합포구 밤밭고개로 392,35.17644111,128.5567071,마산소방서
경상남도 창원시 마산합포구 월영북6길 38,35.18190411,128.5543861,마산소방서
경상남도 창원시 마산합포구 월영북2길 82,35.18248211,128.5538931,마산소방서
경상남도 창원시 마산합포구 월영동북로 9,35.1822710744,128.5621523059,마산소방서
경상남도 창원시 마산합포구 월영서3길 55,35.17834411,128.5548181,마산소방서
경상남도 창원시 마산합포구 월영동16길 17,35.183113876,128.5638939824,마산소방서
경상남도 창원시 마산합포구 드림베이대로 2,35.1812608562,128.5650511,마산소방서
경상남도 창원시 마산합포구 월영동11길 57,35.1791708339,128.5662103072,마산소방서
경상남도 창원시 마산합포구 월영동6길 35,35.17860811,128.5619544941,마산소방서
경상남도 창원시 마산합포구 월영남18길 70,35.176832227,128.5604765941,마산소방서
경상남도 창원시 마산합포구 월영남19길 32,35.1767234966,128.5625511,마산소방서
경상남도 창원시 마산합포구 문화북1길 42,35.1874663452,128.5608478799,마산소방서
경상남도 창원시 마산합포구 315대로 110,35.18910911,128.5620181,마산소방서
경상남도 창원시 마산합포구 315대로 98,35.18812911,128.5622951,마산소방서
경상남도 창원시 마산합포구 월영남12길 12,35.17619611,128.5594676714,마산소방서
경상남도 창원시 마산합포구 문화서1길 54,35.18593341,128.5550018,마산소방서
경상남도 창원시 마산합포구 문화남2길 11,35.1829411135,128.5587071289,마산소방서
경상남도 창원시 마산합포구 315대로 58,35.18485411,128.5605411,마산소방서
경상남도 창원시 마산합포구 고운로 102,35.191229049,128.5595735558,마산소방서
경상남도 창원시 마산합포구 문화남1길 19,35.1856612089,128.5597737573,마산소방서
경상남도 창원시 마산합포구 월영북로 73,35.1867090748,128.5565247728,마산소방서
경상남도 창원시 마산합포구 가포로 88,35.17630811,128.5629459842,마산소방서
경상남도 창원시 마산합포구 월영북15길 16,35.18171341,128.5585114,마산소방서
경상남도 창원시 마산합포구 문화동14길 85,35.18414411,128.561760346,마산소방서
경상남도 창원시 마산합포구 월영남로 47,35.17460911,128.5592091,마산소방서
경상남도 창원시 마산합포구 월영남로 42,35.17485811,128.5585631,마산소방서
경상남도 창원시 마산합포구 월영마을로 29,35.1725806478,128.5591930194,마산소방서
경상남도 창원시 마산합포구 월영마을로 27,35.172476839,128.5574198353,마산소방서
경상남도 창원시 마산합포구 월영마을로 27,35.172476839,128.5574198353,마산소방서
경상남도 창원시 마산합포구 드림베이대로 54,35.1771143825,128.5670250547,마산소방서
경상남도 창원시 마산합포구 드림베이대로 54,35.1771143825,128.5670250547,마산소방서
경상남도 창원시 마산합포구 드림베이대로 54,35.1771143825,128.5670250547,마산소방서
경상남도 창원시 마산합포구 315대로 70,35.18584111,128.5610641,마산소방서
경상남도 창원시 마산합포구 315대로 40,35.18343411,128.5598328,마산소방서
경상남도 창원시 마산합포구 315대로 51,35.18430541,128.5601248,마산소방서
경상남도 창원시 마산합포구 문화북2길 25,35.1875215909,128.5586650729,마산소방서
경상남도 창원시 마산합포구 문화남2길 27,35.18359731,128.5591139,마산소방서
경상남도 창원시 마산합포구 문화북1길 60,35.18655591,128.5603795672,마산소방서
경상남도 창원시 마산합포구 문화북3길 51,35.1881303657,128.5599748651,마산소방서
경상남도 창원시 마산합포구 315대로 109,35.18920111,128.5618161,마산소방서
경상남도 창원시 마산합포구 고운로 65,35.1886431182,128.5564144454,마산소방서
경상남도 창원시 마산합포구 고운로 88,35.1901281357,128.5587162887,마산소방서
경상남도 창원시 마산합포구 문화서12길 20,35.18804411,128.5553771,마산소방서
경상남도 창원시 마산합포구 문화서6길 24,35.1871897225,128.5539951,마산소방서
경상남도 창원시 마산합포구 월영동13길 14,35.1815512947,128.5629172558,마산소방서
경상남도 창원시 마산합포구 월영동11길 37,35.1796898473,128.5659255334,마산소방서
경상남도 창원시 마산합포구 월영동로 19,35.1784770911,128.5644995408,마산소방서
경상남도 창원시 마산합포구 반월시장1길 13,35.18858991,128.5608602864,마산소방서
경상남도 창원시 마산합포구 해안대로 30-1,35.1801435376,128.5621222366,마산소방서
경상남도 창원시 마산합포구 월영동11길 42,35.1792033948,128.5654471,마산소방서
경상남도 창원시 마산합포구 월영남로 10,35.1780013836,128.5582320203,마산소방서
경상남도 창원시 마산합포구 가포로 18,35.17870911,128.5584791,마산소방서
경상남도 창원시 마산합포구 가포로 52,35.1777389173,128.5620311,마산소방서
경상남도 창원시 마산합포구 신마산시장길 33,35.1813235148,128.5607329296,마산소방서
경상남도 창원시 마산합포구 고운로 128,35.1930912912,128.5612061,마산소방서
경상남도 창원시 마산합포구 문화서7길 28,35.18777311,128.5548814171,마산소방서
경상남도 창원시 마산합포구 문화서11길 37,35.1884943414,128.5557307,마산소방서
경상남도 창원시 마산합포구 고운로 107,35.1917969893,128.5596461,마산소방서
경상남도 창원시 마산합포구 반월서7길 45-1,35.1935648455,128.559177952,마산소방서
경상남도 창원시 마산합포구 반월서4길 11-1,35.1928531892,128.5599671,마산소방서
경상남도 창원시 마산합포구 반월서2길 155,35.19339711,128.5602171,마산소방서
경상남도 창원시 마산합포구 문화서15길 32,35.189837816,128.5567991897,마산소방서
경상남도 창원시 마산합포구 315대로 121,35.19037531,128.5628295,마산소방서
경상남도 창원시 마산합포구 반월서6길 8,35.1924835842,128.5596989789,마산소방서
경상남도 창원시 마산합포구 만날고개2길 10,35.18523311,128.5516631,마산소방서
경상남도 창원시 마산합포구 반월북2길 34,35.1906435941,128.5614621898,마산소방서
경상남도 창원시 마산합포구 월영동북로 9,35.18222711,128.5621523059,마산소방서
경상남도 창원시 마산합포구 가포해안길 99,35.17103511,128.5743221,마산소방서
경상남도 창원시 마산합포구 무학로 214,35.1901415038,128.5563861,마산소방서
경상남도 창원시 마산합포구 가포신항남로 43,35.1624939393,128.5769838,마산소방서
경상남도 창원시 마산합포구 가포신항남로 44,35.1630266349,128.5760859998,마산소방서
경상남도 창원시 마산합포구 가포신항중앙로27,35.1648559508,128.5745637319,마산소방서
경상남도 창원시 마산합포구 가포신항중앙로 9,35.1634501397,128.5756557293,마산소방서
경상남도 창원시 마산합포구 가포신항중앙로 20,35.16537841,128.5749557,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 가포신항중앙로 50,35.16737571,128.5752538201,마산소방서
경상남도 창원시 마산합포구 가포신항북3길 4,35.1678252659,128.5732677171,마산소방서
경상남도 창원시 마산합포구 가포신항북2길 12,35.1697092622,128.5754971641,마산소방서
경상남도 창원시 마산합포구 가포신항북2길 8,35.1695483484,128.575576596,마산소방서
경상남도 창원시 마산합포구 가포신항북로 20,35.16846411,128.5748131,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 가포신항남로 129,35.16452511,128.5786791,마산소방서
경상남도 창원시 마산합포구 가포신항남로 12-1,35.16406111,128.5790711,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.16771111,128.5797711,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 드림베이대로 201,35.167710878,128.5797704968,마산소방서
경상남도 창원시 마산합포구 가포로 44157,35.15627911,128.5830892,마산소방서
경상남도 창원시 마산합포구 가포로 44167,35.15596851,128.5838409,마산소방서
경상남도 창원시 마산합포구 가포로 44167,35.15699781,128.5832883,마산소방서
경상남도 창원시 마산합포구 문화북1길 30-1,35.1879338634,128.5610751767,마산소방서
경상남도 창원시 마산합포구 문화남11길 94,35.18472611,128.5548300872,마산소방서
경상남도 창원시 마산합포구 문화남11길 122,35.1850160011,128.5533945684,마산소방서
경상남도 창원시 마산합포구 문화북3길 81,35.18940711,128.5606659606,마산소방서
경상남도 창원시 마산합포구 반월남1길 40,35.19010211,128.5601860441,마산소방서
경상남도 창원시 마산합포구 반월북5길 39,35.1922439402,128.5612812,마산소방서
경상남도 창원시 마산합포구 드림베이대로 75,35.17600611,128.5693091,마산소방서
,35.15966911,128.5766509,마산소방서
,35.15894511,128.5760641,마산소방서
경상남도 창원시 마산합포구 가포본동 1길,35.15795311,128.5773171,마산소방서
경상남도 창원시 마산합포구 가포본동 1길,35.15664111,128.5784151,마산소방서
경상남도 창원시 마산합포구 가포본동 1길,35.15523111,128.5803211,마산소방서
경상남도 창원시 마산합포구 가포본동 1길,35.15483711,128.5793921,마산소방서
,35.15412911,128.5812391,마산소방서
,35.15362411,128.5798491,마산소방서
,35.15356811,128.5815821,마산소방서
,35.15417111,128.5845951,마산소방서
,35.15474611,128.5838821,마산소방서
,35.15541211,128.5821551,마산소방서
,35.15628311,128.5813761,마산소방서
경상남도 창원시 마산합포구 가포본동5길,35.15611311,128.5825361,마산소방서
경상남도 창원시 마산합포구 가포본동5길,35.15781911,128.5832111,마산소방서
경상남도 창원시 마산합포구 가포본동1길,35.15665711,128.5769131,마산소방서
경상남도 창원시 마산합포구 가포본동1길,35.15752511,128.5753871,마산소방서
경상남도 창원시 마산합포구 가포본동2길,35.15929511,128.5752291,마산소방서
경상남도 창원시 마산합포구 가포본동2길,35.15964111,128.5742791,마산소방서
경상남도 창원시 마산합포구 가포본동3길,35.15983911,128.5734631,마산소방서
경상남도 창원시 마산합포구 월영남1길 23,35.17893911,128.5570091,마산소방서
경상남도 창원시 마산합포구 가포해안길 21,35.16905411,128.5715811,마산소방서
경상남도 창원시 마산합포구 월영동3길 14,35.1796029967,128.559484222,마산소방서
경상남도 창원시 마산합포구 밤밭고개로 357,35.17356311,128.5561681,마산소방서
경상남도 창원시 마산합포구 문화북 3길 70-1,35.1888650178,128.560614449,마산소방서
경상남도 창원시 마산합포구 문화북3길 76,35.1890504038,128.5607122977,마산소방서
경상남도 창원시 마산합포구 월영북로 3,35.1810230837,128.5577198776,마산소방서
경상남도 창원시 마산합포구 315대로 47,35.18380811,128.5599166,마산소방서
경상남도 창원시 마산합포구 고운로 22,35.1861432764,128.5586684979,마산소방서
경상남도 창원시 마산합포구 고운로 2-1,35.18578111,128.5608851,마산소방서
경상남도 창원시 마산합포구 315대로 79,35.18723551,128.5610841,마산소방서
경상남도 창원시 마산합포구 반월북2길 34,35.1906435941,128.5614977,마산소방서
경상남도 창원시 마산합포구 반월남1길 12,35.1894447464,128.5613026785,마산소방서
경상남도 창원시 마산합포구 월영남로 24,35.17620611,128.5578561,마산소방서
,35.18432111,128.5550961,마산소방서
경상남도 창원시 마산합포구 315대로 162,35.19294621,128.5652508,마산소방서
경상남도 창원시 마산합포구 중앙동로20,35.1960476283,128.5691848465,마산소방서
경상남도 창원시 마산합포구 중앙동3길 10,35.19493611,128.5674906142,마산소방서
경상남도 창원시 마산합포구 315대로 246-1,35.19969611,128.5674031,마산소방서
경상남도 창원시 마산합포구 완월남로 9,35.1969984993,128.5609044198,마산소방서
경상남도 창원시 마산합포구 완월동11길6,35.1995162706,128.5641812779,마산소방서
경상남도 창원시 마산합포구 완월남로 37,35.19773111,128.5583442016,마산소방서
경상남도 창원시 마산합포구 315대로 203,35.19614411,128.5668821,마산소방서
경상남도 창원시 마산합포구 합포로 86-1,35.2064783456,128.5801211,마산소방서
경상남도 창원시 마산합포구 오동동10길 43,35.20610311,128.5810072605,마산소방서
경상남도 창원시 마산합포구 오동동14길 29,35.2052697518,128.5808142993,마산소방서
경상남도 창원시 마산합포구 오동동4길 9,35.20472611,128.5798822816,마산소방서
경상남도 창원시 마산합포구 오동동10길 13,35.20522911,128.5797711,마산소방서
경상남도 창원시 마산합포구 중앙남 8길 10,35.19465911,128.5655530299,마산소방서
경상남도 창원시 마산합포구 자산삼거리로 13,35.20268211,128.5662251,마산소방서
경상남도 창원시 마산합포구 심온길 58,35.2015547027,128.5629106829,마산소방서
경상남도 창원시 마산합포구 자산서13길 7,35.2015852542,128.5595632643,마산소방서
경상남도 창원시 마산합포구 동서남2길 1,35.2027465265,128.5697837799,마산소방서
경상남도 창원시 마산합포구 동서동 6길 61,35.20279711,128.5741581,마산소방서
경상남도 창원시 마산합포구 해안대로 250,35.19634511,128.5702111,마산소방서
경상남도 창원시 마산합포구 동서남2길 26,35.20184111,128.5693611,마산소방서
경상남도 창원시 마산합포구 동서북12길 15,35.20607211,128.5740111,마산소방서
경상남도 창원시 마산합포구 315대로 270-2,35.20237311,128.5678751,마산소방서
경상남도 창원시 마산합포구 서성로 11,35.19841711,128.5701536164,마산소방서
경상남도 창원시 마산합포구 자산북1길 15,35.2048876812,128.5636211,마산소방서
경상남도 창원시 마산합포구 315대로 346,35.20522611,128.5726521,마산소방서
경상남도 창원시 마산합포구 동서서1길 29,35.2038123714,128.5716111,마산소방서
경상남도 창원시 마산합포구 315대로 300,35.20282111,128.5707921,마산소방서
경상남도 창원시 마산합포구 해안대로 303,35.2000218354,128.5741581,마산소방서
경상남도 창원시 마산합포구 중앙북2길 8,35.19819611,128.5676352975,마산소방서
경상남도 창원시 마산합포구 무학로 448,35.2079794711,128.5637262642,마산소방서
경상남도 창원시 마산합포구 동서남2길 62,35.20012511,128.5689981,마산소방서
경상남도 창원시 마산합포구 중앙남6길 103,35.1964979279,128.5649552994,마산소방서
경상남도 창원시 마산합포구 해안대로 265,35.1979592261,128.5709447312,마산소방서
경상남도 창원시 마산합포구 어시장2길 16,35.2018275548,128.5758796213,마산소방서
경상남도 창원시 마산합포구 해안대로 387,35.2047200061,128.5813380555,마산소방서
경상남도 창원시 마산합포구 오동동10길56,35.2062362862,128.5817558395,마산소방서
경상남도 창원시 마산합포구 오동동 10길 73,35.2071646992,128.5818486263,마산소방서
경상남도 창원시 마산합포구 오동동 15길 34,35.2074357937,128.5831307202,마산소방서
경상남도 창원시 마산합포구 합포로 46-1,35.204156868,128.5768481,마산소방서
경상남도 창원시 마산합포구 남성로 114,35.20489711,128.5751351,마산소방서
경상남도 창원시 마산합포구 장장군로 3,35.1973251346,128.5627188619,마산소방서
경상남도 창원시 마산합포구 합포로 101,35.207811865,128.5809872231,마산소방서
경상남도 창원시 마산합포구 자산동4길 8,35.2049217214,128.5649821,마산소방서
경상남도 창원시 마산합포구 합포로 106,35.2078704014,128.5816115158,마산소방서
경상남도 창원시 마산합포구 315대로 358,35.20655211,128.5735651,마산소방서
경상남도 창원시 마산합포구 서성로56,35.2023013482,128.5720731104,마산소방서
경상남도 창원시 마산합포구 동서동로25,35.20159811,128.5721145617,마산소방서
경상남도 창원시 마산합포구 교방천남길 342,35.20910811,128.580235674,마산소방서
경상남도 창원시 마산합포구 자산서14길 9,35.2015274455,128.5585515654,마산소방서
경상남도 창원시 마산합포구 해안대로 331,35.20162611,128.5764809307,마산소방서
경상남도 창원시 마산합포구 어시장7길 63,35.2026409659,128.5758171,마산소방서
경상남도 창원시 마산합포구 중앙서1길 67,35.19553111,128.5637959652,마산소방서
경상남도 창원시 마산합포구 합포로 41,35.20401711,128.5761195787,마산소방서
경상남도 창원시 마산합포구 자산서10길 71,35.20548111,128.5630711,마산소방서
경상남도 창원시 마산합포구 자산서11길 120,35.2058797117,128.5627811,마산소방서
경상남도 창원시 마산합포구 자산삼거리로 90,35.2074221721,128.5645960115,마산소방서
경상남도 창원시 마산합포구 자산북4길 3,35.2062887188,128.565673749,마산소방서
경상남도 창원시 마산합포구 서성로23,35.1992017903,128.5696434231,마산소방서
경상남도 창원시 마산합포구 동서남2길 23,35.2016925673,128.5697598711,마산소방서
경상남도 창원시 마산합포구 해안로 590,35.19864811,128.5726971,마산소방서
